game_id,contestant_id,contestant_name,contestant_intro,occupation_phrase,occupation_text_for_model,is_winner,contestant_position,air_date,season_name,episode_num,clue_count,category_count,j_clue_count,dj_clue_count,fj_clue_count,proposed_onet_soc_code,proposed_soc_code,proposed_soc_title,proposed_soc_url,soc_uncertainty_level,soc_mapping_method,optional_soc_profile_text,cip_candidate_count,candidate_cip_codes,cip_mapping_status,clue_source_set
4501,8482,Eli Cotham,"an advertising executive from Los Angeles, California",advertising executive,advertising executive,1,3,1999-12-24,Season 16,3525,57,13,30,26,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,advertising executive. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
4500,8479,Hal Barron,"a college professor from Altadena, California",college professor,college professor,0,1,1999-12-27,Season 16,3526,57,12,30,26,1,25-1199.00,25-1199,"Postsecondary Teachers, All Other",https://www.onetonline.org/link/summary/25-1199.00,low_contextual_role,postsecondary teaching,college professor. All postsecondary teachers not listed separately.,44,12.0509|13.1211|15.1503|16.1602|23.1301|23.1302|23.1303|23.1304|24.0101|24.0102|24.0103|30.0101|30.0501|30.0601|30.1201|30.1299|30.1401|30.1501|30.1801|30.2501|30.2502|30.2599|30.2601|30.2901|30.3001|30.3201|30.3301|30.3401|30.5201|30.5202|30.5203|30.5301|30.7001|30.7099|30.7101|30.7103|30.7199|40.1099|40.9999|43.0304|50.0411|51.2706|51.3204|51.3299,multiple_possible_programs,wolle_season1_42
4500,8480,Morris Morgentaler,"a rental car agent from Poway, California",rental car agent,rental car agent,1,2,1999-12-27,Season 16,3526,57,12,30,26,1,41-2021.00,41-2021,Counter and Rental Clerks,https://www.onetonline.org/link/summary/41-2021.00,very_low_weak_guess,Closest occupation title by character similarity (0.420); unverified,"rental car agent. Receive orders, generally in person, for repairs, rentals, and services. May describe available options, compute cost, and accept payment.",0,,no_crosswalk_program,wolle_season1_42
4500,8477,Grace Kim,"a business school administrator from New York City, New York",business school administrator,business school administrator,0,3,1999-12-27,Season 16,3526,57,12,30,26,1,15-1299.01,15-1299,Web Administrators,https://www.onetonline.org/link/summary/15-1299.01,very_low_approximate,Closest occupation title by character similarity (0.521); unverified,"business school administrator. Manage web environment design, deployment, development and maintenance activities. Perform testing and quality assurance of web sites and web applications.",14,11.0101|11.0301|11.0401|11.0701|11.1005|26.1103|26.1104|30.0801|30.1601|30.3001|30.3101|40.0512|43.0403|51.2706,multiple_possible_programs,wolle_season1_42
4499,8477,Grace Kim,"a business school administrator from New York City, New York",business school administrator,business school administrator,1,1,1999-12-28,Season 16,3527,60,13,30,29,1,15-1299.01,15-1299,Web Administrators,https://www.onetonline.org/link/summary/15-1299.01,very_low_approximate,Closest occupation title by character similarity (0.521); unverified,"business school administrator. Manage web environment design, deployment, development and maintenance activities. Perform testing and quality assurance of web sites and web applications.",14,11.0101|11.0301|11.0401|11.0701|11.1005|26.1103|26.1104|30.0801|30.1601|30.3001|30.3101|40.0512|43.0403|51.2706,multiple_possible_programs,wolle_season1_42
4499,8478,Justin Oppmann,"a political consultant from Washington, D.C.",political consultant,political consultant,0,2,1999-12-28,Season 16,3527,60,13,30,29,1,13-1199.00,13-1199,"Business Operations Specialists, All Other",https://www.onetonline.org/link/summary/13-1199.00,low_contextual_role,unspecified analyst specialty,political consultant. All business operations specialists not listed separately.,5,52.0201|52.0208|52.0499|52.0904|52.1101,multiple_possible_programs,wolle_season1_42
4499,8475,Judith Martin Straw,"a writer and bookseller from Santa Monica, California",writer and bookseller,writer and bookseller,0,3,1999-12-28,Season 16,3527,60,13,30,29,1,41-2031.00,41-2031,Retail Salespersons,https://www.onetonline.org/link/summary/41-2031.00,low_multiple_roles,retail sales role,"writer and bookseller. Sell merchandise, such as furniture, motor vehicles, appliances, or apparel to consumers.",0,,no_crosswalk_program,wolle_season1_42
4498,8475,Judith Martin Straw,"a writer and bookseller from Santa Monica, California",writer and bookseller,writer and bookseller,1,1,1999-12-29,Season 16,3528,58,13,28,29,1,41-2031.00,41-2031,Retail Salespersons,https://www.onetonline.org/link/summary/41-2031.00,low_multiple_roles,retail sales role,"writer and bookseller. Sell merchandise, such as furniture, motor vehicles, appliances, or apparel to consumers.",0,,no_crosswalk_program,wolle_season1_42
4498,8476,Terri Jones,"an auditor from Columbus, Ohio",auditor,auditor,0,2,1999-12-29,Season 16,3528,58,13,28,29,1,47-4011.01,47-4011,Energy Auditors,https://www.onetonline.org/link/summary/47-4011.01,very_low_approximate,Closest occupation title by character similarity (0.674); unverified,"auditor. Conduct energy audits of buildings, building systems, or process systems. May also conduct investment grade audits of buildings or systems.",1,46.0403,one_crosswalk_program,wolle_season1_42
4498,6252,Jack Archey,"a C.P.A. and comedian from Los Angeles, California",c p a and comedian,c p a and comedian,0,3,1999-12-29,Season 16,3528,58,13,28,29,1,27-2011.00,27-2011,Actors,https://www.onetonline.org/link/summary/27-2011.00,low_multiple_roles,performance role,"c p a and comedian. Play parts in stage, television, radio, video, or film productions, or other settings for entertainment, information, or instruction. Interpret serious or comic role by speech, gesture, and body movement to entertain or inform audience. May dance and sing.",7,50.0501|50.0506|50.0507|50.0509|50.0511|50.0512|50.0599,multiple_possible_programs,wolle_season1_42
4497,6252,Jack Archey,"a C.P.A. and comedian from Los Angeles, California",c p a and comedian,c p a and comedian,0,1,1999-12-30,Season 16,3529,59,13,28,30,1,27-2011.00,27-2011,Actors,https://www.onetonline.org/link/summary/27-2011.00,low_multiple_roles,performance role,"c p a and comedian. Play parts in stage, television, radio, video, or film productions, or other settings for entertainment, information, or instruction. Interpret serious or comic role by speech, gesture, and body movement to entertain or inform audience. May dance and sing.",7,50.0501|50.0506|50.0507|50.0509|50.0511|50.0512|50.0599,multiple_possible_programs,wolle_season1_42
4497,8473,Matthew McCarthy,"a college sophomore from Miami, Florida",college sophomore,college sophomore,0,2,1999-12-30,Season 16,3529,59,13,28,30,1,43-3011.00,43-3011,Bill and Account Collectors,https://www.onetonline.org/link/summary/43-3011.00,very_low_weak_guess,Closest occupation title by character similarity (0.251); unverified,"college sophomore. Locate and notify customers of delinquent accounts by mail, telephone, or personal visit to solicit payment. Duties include receiving payment and posting amount to customer's account, preparing statements to credit department if customer fails to respond, initiating repossession proceedings or service disconnection, and keeping records of collection and status of accounts.",1,52.0803,one_crosswalk_program,wolle_season1_42
4497,8474,Rosemarie Rinaldi,"an attorney from Miami, Florida",attorney,attorney,1,3,1999-12-30,Season 16,3529,59,13,28,30,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"attorney. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
4496,6252,Jack Archey,"a C.P.A. and comedian from Los Angeles, California",c p a and comedian,c p a and comedian,0,1,1999-12-31,Season 16,3530,61,13,30,30,1,27-2011.00,27-2011,Actors,https://www.onetonline.org/link/summary/27-2011.00,low_multiple_roles,performance role,"c p a and comedian. Play parts in stage, television, radio, video, or film productions, or other settings for entertainment, information, or instruction. Interpret serious or comic role by speech, gesture, and body movement to entertain or inform audience. May dance and sing.",7,50.0501|50.0506|50.0507|50.0509|50.0511|50.0512|50.0599,multiple_possible_programs,wolle_season1_42
4496,8471,Brian Reidy,"a Naval aviator originally from Quincy, Massachusetts",naval aviator,naval aviator,0,2,1999-12-31,Season 16,3530,61,13,30,30,1,53-6051.01,53-6051,Aviation Inspectors,https://www.onetonline.org/link/summary/53-6051.01,very_low_weak_guess,Closest occupation title by character similarity (0.354); unverified,"naval aviator. Inspect aircraft, maintenance procedures, air navigational aids, air traffic controls, and communications equipment to ensure conformance with Federal safety regulations.",0,,no_crosswalk_program,wolle_season1_42
4496,8472,Shala Carlson,"a news editor from New Orleans, Louisiana",news editor,news editor,1,3,1999-12-31,Season 16,3530,61,13,30,30,1,27-3041.00,27-3041,Editors,https://www.onetonline.org/link/summary/27-3041.00,low_contextual_role,editing role,"news editor. Plan, coordinate, revise, or edit written material. May review proposals and drafts for possible publication.",18,09.0100|09.0102|09.0401|09.0402|09.0908|09.1001|09.9999|23.1301|23.1302|23.1303|23.1304|23.1399|23.1401|23.1405|23.1499|52.0501|52.0502|52.0599,multiple_possible_programs,wolle_season1_42
4495,6252,Jack Archey,"a C.P.A. and comedian from Los Angeles, California",c p a and comedian,c p a and comedian,0,1,2000-01-03,Season 16,3531,57,13,29,27,1,27-2011.00,27-2011,Actors,https://www.onetonline.org/link/summary/27-2011.00,low_multiple_roles,performance role,"c p a and comedian. Play parts in stage, television, radio, video, or film productions, or other settings for entertainment, information, or instruction. Interpret serious or comic role by speech, gesture, and body movement to entertain or inform audience. May dance and sing.",7,50.0501|50.0506|50.0507|50.0509|50.0511|50.0512|50.0599,multiple_possible_programs,wolle_season1_42
4495,8469,Jeannie Sanke,"a Ph.D. candidate and part-time bank teller from Evanston, Illinois",ph d candidate and part time bank teller,ph d candidate and part time bank teller,0,2,2000-01-03,Season 16,3531,57,13,29,27,1,43-3071.00,43-3071,Tellers,https://www.onetonline.org/link/summary/43-3071.00,very_low_multiple_roles,Closest occupation title by character similarity (0.444); unverified,ph d candidate and part time bank teller. Receive and pay out money. Keep records of money and negotiable instruments involved in a financial institution's various transactions.,1,52.0803,one_crosswalk_program,wolle_season1_42
4495,8470,Allan Kreda,"a journalist from New York City, New York",journalist,journalist,1,3,2000-01-03,Season 16,3531,57,13,29,27,1,27-3023.00,27-3023,"News Analysts, Reporters, and Journalists",https://www.onetonline.org/link/summary/27-3023.00,medium_curated_match,Initial title or curated synonym,"journalist. Narrate or write news stories, reviews, or commentary for print, broadcast, or other communications media such as newspapers, magazines, radio, or television. May collect and analyze information through interview, investigation, or observation.",14,01.0802|09.0100|09.0102|09.0401|09.0402|09.0404|09.0405|09.0406|09.0407|09.0499|09.0701|09.0904|09.0906|09.0907,multiple_possible_programs,wolle_season1_42
4494,6252,Jack Archey,"a C.P.A. and comedian from Los Angeles, California",c p a and comedian,c p a and comedian,0,1,2000-01-04,Season 16,3532,57,12,28,28,1,27-2011.00,27-2011,Actors,https://www.onetonline.org/link/summary/27-2011.00,low_multiple_roles,performance role,"c p a and comedian. Play parts in stage, television, radio, video, or film productions, or other settings for entertainment, information, or instruction. Interpret serious or comic role by speech, gesture, and body movement to entertain or inform audience. May dance and sing.",7,50.0501|50.0506|50.0507|50.0509|50.0511|50.0512|50.0599,multiple_possible_programs,wolle_season1_42
4494,8467,Arrington Widemire,"a chef and hotel manager from Flowery Branch, Georgia",chef and hotel manager,chef and hotel manager,0,2,2000-01-04,Season 16,3532,57,12,28,28,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_multiple_roles,unspecified management role,chef and hotel manager. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
4494,8468,Molly Secrest,"a speech pathologist from Westborough, Massachusetts",speech pathologist,speech pathologist,1,3,2000-01-04,Season 16,3532,57,12,28,28,1,29-1127.00,29-1127,Speech-Language Pathologists,https://www.onetonline.org/link/summary/29-1127.00,very_low_approximate,Closest occupation title by character similarity (0.756); unverified,"speech pathologist. Assess and treat persons with speech, language, voice, and fluency disorders. May select alternative communication systems and teach their use. May perform research related to speech and language problems.",4,51.0201|51.0203|51.0204|51.0299,multiple_possible_programs,wolle_season1_42
4493,8465,Tom Bartanen,"a quality control manager from Stockton, California",quality control manager,quality control manager,1,1,2000-01-05,Season 16,3533,56,12,25,30,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,quality control manager. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
